p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
7.03129525299823e-25	-2.692251363396	0.12	0.392	1.32307882775668e-20	1	TKT	down
1.12927965897529e-24	-4.37684805882729	0.045	0.283	2.12496553429381e-20	1	LOC138487720	down
1.22483658493859e-24	-3.8524938840063	0.022	0.229	2.30477500187895e-20	1	CAPN13	down
1.3618303560224e-24	-1.59509912799261	0.278	0.505	2.56255618092734e-20	1	PRDX5	down
1.58312857922264e-24	-2.80736857738017	0.298	0.556	2.97897304752325e-20	1	LOC138472539	down
1.95945027213621e-24	-3.4505793704119	0.04	0.248	3.6870975770787e-20	1	LOC138525707	down
2.51843984301809e-24	-4.12295368194022	0.02	0.226	4.73894825260715e-20	1	TP63	down
2.7852559395197e-24	-4.6758540134383	0.028	0.262	5.24101610139423e-20	1	WFDC3	down
4.10463160902602e-24	-2.54149336920489	0.116	0.361	7.72368529870426e-20	1	LOC138487739	down
4.43302205610354e-24	-3.3506515063959	0.05	0.272	8.34161760297003e-20	1	MALL	down
5.24178031422919e-24	-4.09821932789491	0.029	0.258	9.86345801728507e-20	1	UPK1A	down
6.31591114983883e-24	-4.3732641735457	0.052	0.294	1.18846500106517e-19	1	FCGBP	down
1.09657018252585e-23	-4.91134906942941	0.016	0.224	2.06341611245889e-19	1	SHA	down
2.28574147574639e-23	-4.01752911327521	0.019	0.228	4.30107973491199e-19	1	ALOX15B	down
2.47976222089582e-23	-3.22869700881865	0.03	0.242	4.66616857105967e-19	1	FGD4	down
